label_bin,Feature,Value
1,fw_websocket_bytes_per_second,9.462468264e-06
1,fw_websocket_bytes_per_second,4.68245389289e-05
0,fw_websocket_bytes_per_second,3.7731111983e-06
0,fw_websocket_bytes_per_second,4.4820740237e-06
1,fw_websocket_bytes_per_second,0.0002633529429211
1,fw_websocket_bytes_per_second,0.0
0,fw_websocket_bytes_per_second,4.361115722e-06
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,3.8646522321e-06
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,0.0002633136437915
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,3.1180633771e-06
1,fw_websocket_bytes_per_second,0.0006217907477728
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,3.91867869863e-05
1,fw_websocket_bytes_per_second,0.0002632838107512
1,fw_websocket_bytes_per_second,4.13488435056e-05
1,fw_websocket_bytes_per_second,3.4901007584e-06
1,fw_websocket_bytes_per_second,4.59179291759e-05
1,fw_websocket_bytes_per_second,0.0001243146057816
0,fw_websocket_bytes_per_second,4.7420551681e-06
1,fw_websocket_bytes_per_second,0.0
0,fw_websocket_bytes_per_second,3.04675928035e-05
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,4.80392864403e-05
1,fw_websocket_bytes_per_second,3.38675501398e-05
1,fw_websocket_bytes_per_second,1.00066709086e-05
1,fw_websocket_bytes_per_second,0.0002634436049018
1,fw_websocket_bytes_per_second,0.0
1,fw_websocket_bytes_per_second,0.0003481158790732
0,fw_websocket_bytes_per_second,4.3944473445e-06
1,fw_websocket_bytes_per_second,9.4232635247e-06
1,fw_websocket_bytes_per_second,2.02678266407e-05
0,fw_websocket_bytes_per_second,1.9977804659023825e-07
1,fw_websocket_bytes_per_second,0.0003467369316588
1,fw_websocket_bytes_per_second,0.0002634062844391
0,fw_websocket_bytes_per_second,1.9975607120291841e-07
0,fw_websocket_bytes_per_second,0.0
0,fw_websocket_bytes_per_second,3.41894538578e-05
1,fw_websocket_bytes_per_second,2.27304911453e-05
0,fw_websocket_bytes_per_second,3.08758439073e-05
1,fw_websocket_bytes_per_second,0.0002633452290004
1,fw_websocket_bytes_per_second,0.0002634833609439
1,fw_websocket_bytes_per_second,4.72981607837e-05
1,fw_websocket_bytes_per_second,0.0
0,fw_websocket_bytes_per_second,4.6348384165e-06
1,fw_websocket_bytes_per_second,3.6100784189e-06
1,bw_websocket_bytes_per_second,9.5157199187e-06
1,bw_websocket_bytes_per_second,1.09263988505e-05
1,bw_websocket_bytes_per_second,0.0003521676854609
1,bw_websocket_bytes_per_second,0.0003493035408853
0,bw_websocket_bytes_per_second,2.97622992701e-05
1,bw_websocket_bytes_per_second,0.0003512894606876
0,bw_websocket_bytes_per_second,2.62570386587e-05
1,bw_websocket_bytes_per_second,0.0003507341303766
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.09097589928e-05
0,bw_websocket_bytes_per_second,2.97617189248e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.38305356192e-05
1,bw_websocket_bytes_per_second,4.83236469505e-05
1,bw_websocket_bytes_per_second,9.3219267824e-06
1,bw_websocket_bytes_per_second,3.52699803296e-05
1,bw_websocket_bytes_per_second,9.6541588125e-06
1,bw_websocket_bytes_per_second,0.0003489481876848
1,bw_websocket_bytes_per_second,3.52344347352e-05
1,bw_websocket_bytes_per_second,2.42691827398e-05
1,bw_websocket_bytes_per_second,0.0002627815639726
1,bw_websocket_bytes_per_second,1.31823569172e-05
1,bw_websocket_bytes_per_second,1.03995555094e-05
1,bw_websocket_bytes_per_second,0.0003472415531291
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.28341792549e-05
1,bw_websocket_bytes_per_second,4.52022251332e-05
1,bw_websocket_bytes_per_second,0.0003542351700804
0,bw_websocket_bytes_per_second,1.6653450765696525e-07
1,bw_websocket_bytes_per_second,2.22553422697e-05
0,bw_websocket_bytes_per_second,6.03001713188e-05
1,bw_websocket_bytes_per_second,5.18357896481e-05
0,bw_websocket_bytes_per_second,3.09522980856e-05
1,bw_websocket_bytes_per_second,9.8506540206e-06
1,bw_websocket_bytes_per_second,3.2608481107e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.340925952e-05
0,bw_websocket_bytes_per_second,3.23920696962e-05
1,bw_websocket_bytes_per_second,0.0003491534811118
1,bw_websocket_bytes_per_second,2.67134636309e-05
1,bw_websocket_bytes_per_second,0.0003483729878067
1,bw_websocket_bytes_per_second,4.49334800534e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.15108339904e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.05698769634e-05
1,bw_websocket_bytes_per_second,2.53090891494e-05
0,bw_websocket_bytes_per_second,3.26912256147e-05
1,bw_websocket_bytes_per_second,9.8995417283e-06
1,bw_websocket_bytes_per_second,1.07015270114e-05
1,bw_websocket_bytes_per_second,0.0003477060922845
1,bw_websocket_bytes_per_second,7.3436636681e-06
1,bw_websocket_bytes_per_second,0.0003527297327322
1,bw_websocket_bytes_per_second,2.43785329105e-05
1,bw_websocket_bytes_per_second,1.0478014275e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.10328715952e-05
0,bw_websocket_bytes_per_second,3.00893070665e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.52516292894e-05
1,bw_websocket_bytes_per_second,1.07685078325e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.99305782073e-05
1,bw_websocket_bytes_per_second,2.3837030458e-05
1,bw_websocket_bytes_per_second,2.33684738844e-05
0,bw_websocket_bytes_per_second,9.1283324317e-06
1,bw_websocket_bytes_per_second,2.33529061721e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.12579109977e-05
1,bw_websocket_bytes_per_second,0.0003476828700501
1,bw_websocket_bytes_per_second,4.82723378326e-05
1,bw_websocket_bytes_per_second,1.06412485417e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.02306236989e-05
0,bw_websocket_bytes_per_second,3.09322137499e-05
1,bw_websocket_bytes_per_second,0.0003497259453771
1,bw_websocket_bytes_per_second,2.24660470991e-05
0,bw_websocket_bytes_per_second,3.06172708942e-05
0,bw_websocket_bytes_per_second,9.0919456851e-06
1,bw_websocket_bytes_per_second,9.1349477207e-06
0,bw_websocket_bytes_per_second,3.13039820801e-05
1,bw_websocket_bytes_per_second,0.0003477262148095
1,bw_websocket_bytes_per_second,1.03897369626e-05
1,bw_websocket_bytes_per_second,0.0003497115974438
0,bw_websocket_bytes_per_second,3.16205793627e-05
1,bw_websocket_bytes_per_second,4.47695660185e-05
1,bw_websocket_bytes_per_second,1.05685573179e-05
1,bw_websocket_bytes_per_second,0.0003477314019864
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003484800048484
1,bw_websocket_bytes_per_second,0.0003477480720006
1,bw_websocket_bytes_per_second,7.9982489143e-06
1,bw_websocket_bytes_per_second,9.1923183754e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003505826596157
1,bw_websocket_bytes_per_second,1.0049080479e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003478393731689
1,bw_websocket_bytes_per_second,2.01929439967e-05
1,bw_websocket_bytes_per_second,4.41043007329e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.21144224658e-05
1,bw_websocket_bytes_per_second,0.0003468239896664
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.13074376308e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0002629391194795
1,bw_websocket_bytes_per_second,0.000347008359658
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.52560141115e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003485227570814
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,2.57460988242e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.3649626846e-06
1,bw_websocket_bytes_per_second,0.0001174744052471
1,bw_websocket_bytes_per_second,0.0003485638172922
1,bw_websocket_bytes_per_second,0.0003528963853731
1,bw_websocket_bytes_per_second,5.0161211197e-05
1,bw_websocket_bytes_per_second,0.0003492484386692
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003476846404149
1,bw_websocket_bytes_per_second,2.49650473913e-05
0,bw_websocket_bytes_per_second,1.3569221083e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.18288893159e-05
1,bw_websocket_bytes_per_second,2.05844184522e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,1.01419893422e-05
0,bw_websocket_bytes_per_second,9.7818045327e-06
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.9923271223e-06
1,bw_websocket_bytes_per_second,9.5007816789e-06
0,bw_websocket_bytes_per_second,1.664703066164972e-07
0,bw_websocket_bytes_per_second,2.97253735164e-05
1,bw_websocket_bytes_per_second,8.6175431568e-06
0,bw_websocket_bytes_per_second,3.34005880746e-05
0,bw_websocket_bytes_per_second,4.3001636212e-06
1,bw_websocket_bytes_per_second,0.0003535328680253
1,bw_websocket_bytes_per_second,0.0003493365427294
1,bw_websocket_bytes_per_second,0.0003515003729326
1,bw_websocket_bytes_per_second,0.0002629844859576
1,bw_websocket_bytes_per_second,4.97292141768e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003522755254018
1,bw_websocket_bytes_per_second,0.0003477230762873
0,bw_websocket_bytes_per_second,3.05825178512e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.19393424879e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.07892262814e-05
1,bw_websocket_bytes_per_second,5.31993219237e-05
0,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,8.5298386199e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.95799746397e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.9145297345e-06
1,bw_websocket_bytes_per_second,0.0003476552258836
1,bw_websocket_bytes_per_second,3.33597322377e-05
1,bw_websocket_bytes_per_second,0.0002628945971118
1,bw_websocket_bytes_per_second,8.709686275e-06
1,bw_websocket_bytes_per_second,9.836465096e-06
1,bw_websocket_bytes_per_second,1.67103187353e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.1177811695e-06
1,bw_websocket_bytes_per_second,4.39934803673e-05
1,bw_websocket_bytes_per_second,4.76558068103e-05
1,bw_websocket_bytes_per_second,0.000348174311681
1,bw_websocket_bytes_per_second,8.4653976353e-06
1,bw_websocket_bytes_per_second,0.0001277361056431
1,bw_websocket_bytes_per_second,1.02065654444e-05
1,bw_websocket_bytes_per_second,1.08535217961e-05
1,bw_websocket_bytes_per_second,5.18215205556e-05
1,bw_websocket_bytes_per_second,0.00034761879498
1,bw_websocket_bytes_per_second,4.01640434632e-05
1,bw_websocket_bytes_per_second,0.0003477903086959
1,bw_websocket_bytes_per_second,0.0003479966452561
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.14865977111e-05
0,bw_websocket_bytes_per_second,3.20866284413e-05
1,bw_websocket_bytes_per_second,9.7744434267e-06
1,bw_websocket_bytes_per_second,1.02767891269e-05
1,bw_websocket_bytes_per_second,2.33616852645e-05
1,bw_websocket_bytes_per_second,8.6679185883e-06
0,bw_websocket_bytes_per_second,1.664847127493577e-07
0,bw_websocket_bytes_per_second,8.109123294687474e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.2724771649e-06
1,bw_websocket_bytes_per_second,2.15629032713e-05
1,bw_websocket_bytes_per_second,2.63686214879e-05
1,bw_websocket_bytes_per_second,0.0002636658289812
0,bw_websocket_bytes_per_second,4.2834935002e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,2.96625303213e-05
1,bw_websocket_bytes_per_second,1.08504847858e-05
1,bw_websocket_bytes_per_second,5.2669318692e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003478495660597
1,bw_websocket_bytes_per_second,3.82846129736e-05
1,bw_websocket_bytes_per_second,7.9835277864e-06
1,bw_websocket_bytes_per_second,0.0003475469018724
1,bw_websocket_bytes_per_second,8.6835450671e-06
1,bw_websocket_bytes_per_second,1.02130785272e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.12372255434e-05
0,bw_websocket_bytes_per_second,3.13212199594e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.05781286938e-05
1,bw_websocket_bytes_per_second,0.0002636960613586
1,bw_websocket_bytes_per_second,0.0003477361310914
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.33120357391e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.29416689544e-05
0,bw_websocket_bytes_per_second,1.6576755450221698e-07
0,bw_websocket_bytes_per_second,8.6518955362e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.02274864877e-05
0,bw_websocket_bytes_per_second,2.62666588403e-05
0,bw_websocket_bytes_per_second,3.34412458771e-05
0,bw_websocket_bytes_per_second,3.35451077093e-05
1,bw_websocket_bytes_per_second,0.0003477567050415
0,bw_websocket_bytes_per_second,9.9782195462e-06
1,bw_websocket_bytes_per_second,6.30599800383e-05
1,bw_websocket_bytes_per_second,0.0003483577631216
0,bw_websocket_bytes_per_second,1.663043006824331e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.1542959428e-06
1,bw_websocket_bytes_per_second,0.0003511013074554
0,bw_websocket_bytes_per_second,3.12839690158e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.42744496778e-05
1,bw_websocket_bytes_per_second,0.0003522912384941
1,bw_websocket_bytes_per_second,5.42667553794e-05
1,bw_websocket_bytes_per_second,2.58454089258e-05
0,bw_websocket_bytes_per_second,3.18567614528e-05
0,bw_websocket_bytes_per_second,3.12762447466e-05
1,bw_websocket_bytes_per_second,4.30776633984e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.10372132172e-05
1,bw_websocket_bytes_per_second,1.22960390013e-05
1,bw_websocket_bytes_per_second,9.9003924968e-06
1,bw_websocket_bytes_per_second,4.01613526135e-05
1,bw_websocket_bytes_per_second,1.05444660229e-05
1,bw_websocket_bytes_per_second,2.2881124257e-05
1,bw_websocket_bytes_per_second,0.0002638401462485
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.06220511554e-05
0,bw_websocket_bytes_per_second,1.6614125326029364e-07
0,bw_websocket_bytes_per_second,3.27321770618e-05
1,bw_websocket_bytes_per_second,3.26501665112e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.00879119568e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.93510339041e-05
1,bw_websocket_bytes_per_second,9.1768864432e-06
0,bw_websocket_bytes_per_second,2.99958932315e-05
1,bw_websocket_bytes_per_second,0.0003483574614768
1,bw_websocket_bytes_per_second,4.41627789251e-05
1,bw_websocket_bytes_per_second,8.6465944721e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.0330525538e-06
0,bw_websocket_bytes_per_second,4.5514594077e-06
1,bw_websocket_bytes_per_second,9.6379447747e-06
0,bw_websocket_bytes_per_second,1.4663844365e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.40223654757e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.4916702828e-06
1,bw_websocket_bytes_per_second,1.17697894932e-05
1,bw_websocket_bytes_per_second,1.00623627575e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.05720595472e-05
1,bw_websocket_bytes_per_second,2.74612768992e-05
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.1747462478e-06
0,bw_websocket_bytes_per_second,3.08198459088e-05
1,bw_websocket_bytes_per_second,2.24429125064e-05
1,bw_websocket_bytes_per_second,0.0002488819822452
1,bw_websocket_bytes_per_second,6.8467905399e-05
0,bw_websocket_bytes_per_second,3.02179824797e-05
0,bw_websocket_bytes_per_second,3.12883824913e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.000348499261851
0,bw_websocket_bytes_per_second,3.07339466887e-05
1,bw_websocket_bytes_per_second,3.13025298864e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,8.6861759567e-06
1,bw_websocket_bytes_per_second,0.0003528950411603
0,bw_websocket_bytes_per_second,3.18582735878e-05
1,bw_websocket_bytes_per_second,0.0003533666678003
1,bw_websocket_bytes_per_second,0.0003549996967783
1,bw_websocket_bytes_per_second,4.70114581497e-05
1,bw_websocket_bytes_per_second,6.75640805735e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.05871581397e-05
0,bw_websocket_bytes_per_second,3.30601559213e-05
0,bw_websocket_bytes_per_second,0.0004459534002004
1,bw_websocket_bytes_per_second,4.59860503132e-05
1,bw_websocket_bytes_per_second,0.0003497973640636
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003470485083639
1,bw_websocket_bytes_per_second,0.0003526696632864
0,bw_websocket_bytes_per_second,9.7825630255e-06
1,bw_websocket_bytes_per_second,8.6394065481e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.54036022714e-05
0,bw_websocket_bytes_per_second,3.19480517531e-05
0,bw_websocket_bytes_per_second,1.6632629100055348e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.37533903044e-05
1,bw_websocket_bytes_per_second,0.0003476875107661
1,bw_websocket_bytes_per_second,6.0928964819e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.6680052431e-06
1,bw_websocket_bytes_per_second,9.6716297676e-06
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.01592331261e-05
0,bw_websocket_bytes_per_second,3.42392367321e-05
0,bw_websocket_bytes_per_second,2.67349311637e-05
1,bw_websocket_bytes_per_second,1.44878950607e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,6.14647933537e-05
1,bw_websocket_bytes_per_second,0.0003512506407296
0,bw_websocket_bytes_per_second,3.08276266017e-05
1,bw_websocket_bytes_per_second,1.06058693932e-05
1,bw_websocket_bytes_per_second,0.0003484211544022
1,bw_websocket_bytes_per_second,0.0002629270727242
1,bw_websocket_bytes_per_second,9.5184504717e-06
1,bw_websocket_bytes_per_second,0.00034352395742
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,3.10293132188e-05
0,bw_websocket_bytes_per_second,3.24235859361e-05
1,bw_websocket_bytes_per_second,8.9939571795e-06
1,bw_websocket_bytes_per_second,9.1122302247e-06
1,bw_websocket_bytes_per_second,5.0853691249e-05
1,bw_websocket_bytes_per_second,2.29212731835e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.64956068395e-05
1,bw_websocket_bytes_per_second,4.70118548839e-05
1,bw_websocket_bytes_per_second,0.0003499538170841
1,bw_websocket_bytes_per_second,0.0003486625280697
1,bw_websocket_bytes_per_second,0.0003446128921932
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.98355660778e-05
1,bw_websocket_bytes_per_second,1.16930126573e-05
1,bw_websocket_bytes_per_second,1.42447636319e-05
1,bw_websocket_bytes_per_second,0.0003495314599704
0,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,4.30030568e-06
0,bw_websocket_bytes_per_second,4.4234277285e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.9263006283e-06
0,bw_websocket_bytes_per_second,1.65511608049048e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.48336973307e-05
1,bw_websocket_bytes_per_second,2.56048464676e-05
0,bw_websocket_bytes_per_second,3.4625044889e-05
1,bw_websocket_bytes_per_second,5.40420179142e-05
1,bw_websocket_bytes_per_second,0.0003445440013445
1,bw_websocket_bytes_per_second,0.0003484075299088
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,1.6648848514025342e-07
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003486583078832
1,bw_websocket_bytes_per_second,0.0003512177321368
1,bw_websocket_bytes_per_second,0.0002630129925733
1,bw_websocket_bytes_per_second,0.0003536239861743
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.0825134268e-05
1,bw_websocket_bytes_per_second,2.67000852357e-05
1,bw_websocket_bytes_per_second,9.4593132711e-06
1,bw_websocket_bytes_per_second,8.7194917574e-06
1,bw_websocket_bytes_per_second,0.0002637818996721
1,bw_websocket_bytes_per_second,9.7089324523e-06
0,bw_websocket_bytes_per_second,4.3004285018e-06
0,bw_websocket_bytes_per_second,2.986556543e-05
1,bw_websocket_bytes_per_second,0.0003490715607714
1,bw_websocket_bytes_per_second,2.14145151898e-05
1,bw_websocket_bytes_per_second,0.0003468896194226
1,bw_websocket_bytes_per_second,0.0003578683965893
1,bw_websocket_bytes_per_second,2.53777505896e-05
1,bw_websocket_bytes_per_second,5.34336238671e-05
1,bw_websocket_bytes_per_second,0.0001118196049767
0,bw_websocket_bytes_per_second,3.35186833366e-05
1,bw_websocket_bytes_per_second,1.09626383276e-05
1,bw_websocket_bytes_per_second,9.9728805919e-06
1,bw_websocket_bytes_per_second,2.01994184669e-05
1,bw_websocket_bytes_per_second,6.6957153249e-06
1,bw_websocket_bytes_per_second,2.51292127366e-05
1,bw_websocket_bytes_per_second,0.000347719761214
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003528700127771
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.01671011669e-05
1,bw_websocket_bytes_per_second,9.3821646321e-06
0,bw_websocket_bytes_per_second,3.29275566299e-05
1,bw_websocket_bytes_per_second,4.82467709494e-05
1,bw_websocket_bytes_per_second,5.86851035366e-05
1,bw_websocket_bytes_per_second,0.0003485324511693
1,bw_websocket_bytes_per_second,9.2021593582e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.09123904718e-05
1,bw_websocket_bytes_per_second,9.0576648402e-06
1,bw_websocket_bytes_per_second,5.70120542418e-05
0,bw_websocket_bytes_per_second,3.05832049463e-05
1,bw_websocket_bytes_per_second,9.6239459788e-06
1,bw_websocket_bytes_per_second,0.0001615249182108
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.9479484107e-06
1,bw_websocket_bytes_per_second,0.0003484691864254
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003520832745818
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003513107491949
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.21620986851e-05
1,bw_websocket_bytes_per_second,5.17476450626e-05
1,bw_websocket_bytes_per_second,0.0003520911021492
1,bw_websocket_bytes_per_second,2.52601445691e-05
1,bw_websocket_bytes_per_second,8.625318993e-06
1,bw_websocket_bytes_per_second,0.0002629319265091
0,bw_websocket_bytes_per_second,3.4484573248e-05
1,bw_websocket_bytes_per_second,2.54311092231e-05
1,bw_websocket_bytes_per_second,1.8217781132e-05
0,bw_websocket_bytes_per_second,1.04863082307e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003512711037615
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,9.8870978248e-06
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,2.49763372963e-05
1,bw_websocket_bytes_per_second,9.7139568827e-06
1,bw_websocket_bytes_per_second,0.0
0,bw_websocket_bytes_per_second,9.2424813882e-06
1,bw_websocket_bytes_per_second,0.0003485648288492
0,bw_websocket_bytes_per_second,0.0010447501305937
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,3.06031396151e-05
1,bw_websocket_bytes_per_second,0.0003475652682463
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,2.71351143121e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,1.67108563038e-05
1,bw_websocket_bytes_per_second,0.0003549992788894
1,bw_websocket_bytes_per_second,4.4875651301e-05
1,bw_websocket_bytes_per_second,0.0003521518033288
0,bw_websocket_bytes_per_second,3.02198701869e-05
1,bw_websocket_bytes_per_second,1.01402932932e-05
1,bw_websocket_bytes_per_second,0.000355107559835
1,bw_websocket_bytes_per_second,0.0002628316696984
0,bw_websocket_bytes_per_second,1.03240492455e-05
1,bw_websocket_bytes_per_second,0.0003513582048442
1,bw_websocket_bytes_per_second,4.68202403899e-05
1,bw_websocket_bytes_per_second,2.92952294335e-05
1,bw_websocket_bytes_per_second,0.0003498590488651
1,bw_websocket_bytes_per_second,6.12708534172e-05
1,bw_websocket_bytes_per_second,0.0003505958054333
1,bw_websocket_bytes_per_second,0.0003476373203588
1,bw_websocket_bytes_per_second,1.05810490689e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,0.0003476943661341
1,bw_websocket_bytes_per_second,5.36576579996e-05
1,bw_websocket_bytes_per_second,0.000352746587631
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,4.68182553661e-05
1,bw_websocket_bytes_per_second,4.46648016269e-05
1,bw_websocket_bytes_per_second,0.0
1,bw_websocket_bytes_per_second,5.69357694051e-05
1,bw_websocket_bytes_per_second,0.0003468819129928
1,bw_websocket_bytes_per_second,0.0003484749369031
